"UPA.ID","Hazard.Desc.Loc","Hazard.Desc.Loc.lt","Availability","NotWornE","NotWornNE","NotWornU","WornIncorrectlyE","WornIncorrectlyNE","WornIncorrectlyU","DisinfectionMaintenance","SizeFit","Expired","Counterfeit","PPEDiscouragedProhibited","Physiological","Training","RPP","EnforceUse","EnforceCorrectUse","FitTest","CrossContamination"
"C-1696705","1. The designated area is not disinfected to eat food.They leave used masks, dishes and dirty cutlery.2. Tables and floors are disinfected once a day.3. Employees make improper use of masks (they are low).4. They allow one more than 30% to the premises.They also allow the entry of customers to have food.5. Possible case of COVID -19 and no protocol has been carried out.6. Management has not given importance to the matter.7. Bathrooms are not cleansed regularly.","1. the designated area for eating food is not disinfected. they leave used masks, dishes and dirty covers. 2. tables and floors are disinfected once a day. 3. employees abuse masks (they are down). 4. allow more than 30% entry to the premises. they also allow customers to enter by ing- and food. 5. possible case of covid -19 and no protocol has been made. 6. management has not attached importance to the matter. 7. the bathrooms are not regularly cleaned.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1562133","1. The employer did not implement procedures to evaluate and manage residents with symptoms of respiratory infection. 2. The employer did not make personal protective equipment (PPE) available in areas where resident care is provided.","1. the employer did not implement procedures to evaluate and manage residents with symptoms of respiratory infection. 2. the employer did not make personal protective equipment (ppe) available in areas where resident care is provided.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1855056","1. Employees who are ill are permitted to work in the office. 2. Employees are not wearing masks. 3. People cough on the paperwork which is then handed to employees or truck drivers. 4. Employees who have tested positive for Covid are not quarantining because they don't get paid when they are out of work.","1. employees who are ill are permitted to work in the office. 2. employees are not wearing masks. 3. people cough on the paperwork which is then handed to employees or truck drivers. 4. employees who have tested positive for covid are not quarantining because they don't get paid when they are out of work.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1646880","Not requiring mask for employees or customers, no social distancing, employees testing positive for COVID-19 and not closing the restaurant or bar, employees exposed to COVID-19 (being told to quarantine by other officials) and told to still come to work. Over 50% capacity at the bar and 75% capacity in other areas.","not requiring mask for employees or customers, no social distancing, employees testing positive for covid-19 and not closing the restaurant or bar, employees exposed to covid-19 (being told to quarantine by other officials) and told to still come to work. over 50% capacity at the bar and 75% capacity in other areas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1612009","The employer does not provide masks and gloves for the employees, as a result 3 employees confirmed positive with COVID-19.","the employer does not provide masks and gloves for the employees, as a result 3 employees confirmed positive with covid-19.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1738639","COVID precautions are not being enforced, including mask usage in common spaces.","covid precautions are not being enforced, including mask usage in common spaces.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1570048","1. Essential healthcare workers (HCW) provide limited curbside pick up. 2. The HCW are not provided a face mask when working with patients. 3. Inadequate supply of disinfectant.","1. essential healthcare workers (hcw) provide limited curbside pick up. 2. the hcw are not provided a face mask when working with patients. 3. inadequate supply of disinfectant.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1721903","There have been several employees (10 or more) contract COVID-19 and others are showing symptoms, but the owners of Nelco are doing absolutely nothing to protect or distance workers from those who have been infected. There is absolutely no social distancing and no sanitizing whatsoever. No one is wearing masks. The entire warehouse has to share a unisex bathroom that has only 2 toilets and they are never cleaned. If employees try to use the other restrooms on the property to practice social distancing, they are fired on the spot. If anyone asks about coworkers who have been sick or exposed, they are either suspended or fired on the spot. This company has become an absolute hotbed for the virus and none of the workers are being taken care of or protected. This has been ongoing since the start of the pandemic. Those who reported the issue or self-quarantined have been fired. All employees at the company are exposed.","there have been several employees (10 or more) contract covid-19 and others are showing symptoms, but the owners of nelco are doing absolutely nothing to protect or distance workers from those who have been infected. there is absolutely no social distancing and no sanitizing whatsoever. no one is wearing masks. the entire warehouse has to share a unisex bathroom that has only 2 toilets and they are never cleaned. if employees try to use the other restrooms on the property to practice social distancing, they are fired on the spot. if anyone asks about coworkers who have been sick or exposed, they are either suspended or fired on the spot. this company has become an absolute hotbed for the virus and none of the workers are being taken care of or protected. this has been ongoing since the start of the pandemic. those who reported the issue or self-quarantined have been fired. all employees at the company are exposed.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1568380","CDC guidelines for the re-use of N95 masks are not being followed. Used N95 masks are being collected at a central location, sanitized and re-issued to employees. The sterilization method is ruining the effectiveness of the N95 mask filter and the sharing of masks is potentially exposing employees to infectious diseases.","cdc guidelines for the re-use of n95 masks are not being followed. used n95 masks are being collected at a central location, sanitized and re-issued to employees. the sterilization method is ruining the effectiveness of the n95 mask filter and the sharing of masks is potentially exposing employees to infectious diseases.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"C-1693849","1. The employer is exposing employees to COVID-19 by not following CDC COVID-19 guideline and allowing employees that tested positive for COVID-19 to work, not disinfecting the workplace after confirmed cases of COVID-19 in the workplace, and not enforcing the use of face coverings to prevent the spread of COVID-19. Applicable OSHA Standard: Section 5(a)(1) of the Occupational Safety and Health Act","1. the employer is exposing employees to covid-19 by not following cdc covid-19 guideline and allowing employees that tested positive for covid-19 to work, not disinfecting the workplace after confirmed cases of covid-19 in the workplace, and not enforcing the use of face coverings to prevent the spread of covid-19. applicable osha standard: section 5(a)(1) of the occupational safety and health act",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
